,eidx,aidx,type,is_flipped,num_supports,num_sufficient
2110,112,0,default,True,12,3
2111,112,1,non-leaf,False,2,0
2112,112,5,non-leaf,False,5,0
2113,112,8,leaf,False,0,0
2114,112,9,non-leaf,False,4,0
2115,112,10,non-leaf,False,1,0
2116,112,11,leaf,False,0,0
2117,112,15,leaf,False,0,0
2118,112,17,non-leaf,False,3,0
2119,112,21,leaf,False,0,0
2120,112,25,leaf,False,0,0
2121,112,27,non-leaf,False,1,0
2122,112,30,leaf,False,0,0
2123,112,41,leaf,False,0,0
2124,112,42,non-leaf,False,1,0
2125,112,50,leaf,False,0,0
2126,112,52,leaf,False,0,0
2127,112,56,non-leaf,False,2,0
2128,112,67,leaf,False,0,0
2129,112,72,leaf,False,0,0
2130,112,83,leaf,False,0,0
2131,112,90,leaf,False,0,0
2132,112,93,leaf,False,0,0
2133,112,116,leaf,False,0,0
2134,112,167,leaf,False,0,0
2135,112,172,leaf,False,0,0
2136,112,173,non-leaf,False,3,0
2137,112,180,leaf,False,0,0
2138,112,185,leaf,False,0,0
2139,112,191,leaf,False,0,0
2140,112,192,leaf,False,0,0
2141,112,199,leaf,False,0,0
2142,113,0,default,False,5,3
2143,113,5,leaf,False,0,0
2144,113,9,leaf,False,0,0
2145,113,14,leaf,False,0,0
2146,113,22,leaf,False,0,0
2147,113,42,non-leaf,False,0,0
2148,113,56,leaf,False,0,0
2149,113,76,non-leaf,False,1,0
2150,113,97,non-leaf,False,1,0
2151,113,99,leaf,False,0,0
2152,113,143,leaf,False,0,0
2153,113,173,leaf,False,0,0
2154,113,193,leaf,False,0,0
2155,113,198,leaf,False,0,0
2156,113,199,leaf,False,0,0
2157,114,0,default,False,16,2
2158,114,3,leaf,False,0,0
2159,114,4,non-leaf,False,1,0
2160,114,5,leaf,False,0,0
2161,114,9,non-leaf,False,1,0
2162,114,14,leaf,False,0,0
2163,114,15,leaf,False,0,0
2164,114,17,non-leaf,False,3,0
2165,114,24,leaf,False,0,0
2166,114,29,leaf,False,0,0
2167,114,36,leaf,False,0,0
2168,114,38,leaf,False,0,0
2169,114,45,leaf,False,0,0
2170,114,48,leaf,False,0,0
2171,114,49,non-leaf,False,1,0
2172,114,53,leaf,False,0,0
2173,114,56,leaf,False,0,0
2174,114,67,leaf,False,0,0
2175,114,72,leaf,False,0,0
2176,114,103,leaf,False,0,0
2177,114,107,leaf,False,0,0
2178,114,127,leaf,False,0,0
2179,114,135,leaf,False,0,0
2180,114,143,leaf,False,0,0
2181,114,149,leaf,False,0,0
2182,114,177,leaf,False,0,0
2183,114,179,leaf,False,0,0
2184,114,183,leaf,False,0,0
2185,114,190,leaf,False,0,0
2186,115,0,default,True,12,2
2187,115,5,non-leaf,False,3,0
2188,115,8,leaf,False,0,0
2189,115,9,non-leaf,False,5,0
2190,115,10,leaf,False,0,0
2191,115,16,leaf,False,0,0
2192,115,17,leaf,False,0,0
2193,115,21,leaf,False,0,0
2194,115,22,leaf,False,0,0
2195,115,30,non-leaf,False,1,0
2196,115,33,leaf,False,0,0
2197,115,41,leaf,False,0,0
2198,115,42,non-leaf,False,1,0
2199,115,45,leaf,False,0,0
2200,115,49,non-leaf,False,1,0
2201,115,52,non-leaf,True,2,1
2202,115,56,non-leaf,False,0,0
2203,115,67,leaf,False,0,0
2204,115,70,leaf,False,0,0
2205,115,94,leaf,False,0,0
2206,115,97,non-leaf,False,1,0
2207,115,103,leaf,False,0,0
2208,115,125,leaf,False,0,0
2209,115,143,leaf,False,0,0
2210,115,146,leaf,False,0,0
2211,115,160,leaf,False,0,0
2212,115,173,non-leaf,False,1,0
2213,115,179,leaf,False,0,0
2214,115,193,non-leaf,False,0,0
2215,116,0,default,False,15,5
2216,116,1,non-leaf,False,1,0
2217,116,2,leaf,False,0,0
2218,116,3,leaf,False,0,0
2219,116,4,leaf,False,0,0
2220,116,6,leaf,False,0,0
2221,116,9,non-leaf,False,1,0
2222,116,12,leaf,False,0,0
2223,116,17,non-leaf,False,2,0
2224,116,21,leaf,False,0,0
2225,116,22,leaf,False,0,0
2226,116,27,non-leaf,False,1,0
2227,116,28,leaf,False,0,0
2228,116,32,leaf,False,0,0
2229,116,38,non-leaf,False,2,0
2230,116,42,non-leaf,False,0,0
2231,116,44,leaf,False,0,0
2232,116,46,leaf,False,0,0
2233,116,49,non-leaf,False,1,0
2234,116,51,leaf,False,0,0
2235,116,52,non-leaf,False,1,0
2236,116,55,leaf,False,0,0
2237,116,56,non-leaf,False,1,0
2238,116,64,non-leaf,False,1,0
2239,116,72,leaf,False,0,0
2240,116,92,leaf,False,0,0
2241,116,94,leaf,False,0,0
2242,116,97,non-leaf,False,1,0
2243,116,112,leaf,False,0,0
2244,116,146,leaf,False,0,0
2245,116,173,non-leaf,False,1,0
2246,116,180,leaf,False,0,0
2247,116,181,leaf,False,0,0
2248,116,193,leaf,False,0,0
2249,116,199,leaf,False,0,0
2250,117,0,default,False,11,4
2251,117,2,non-leaf,False,0,0
2252,117,3,leaf,False,0,0
2253,117,4,leaf,False,0,0
2254,117,5,leaf,False,0,0
2255,117,9,non-leaf,False,1,0
2256,117,17,leaf,False,0,0
2257,117,28,leaf,False,0,0
2258,117,29,leaf,False,0,0
2259,117,42,leaf,False,0,0
2260,117,44,leaf,False,0,0
2261,117,48,non-leaf,False,0,0
2262,117,52,non-leaf,False,1,0
2263,117,55,leaf,False,0,0
2264,117,56,non-leaf,False,0,0
2265,117,87,leaf,False,0,0
2266,117,94,leaf,False,0,0
2267,117,97,leaf,False,0,0
2268,117,123,leaf,False,0,0
2269,117,133,leaf,False,0,0
2270,117,146,leaf,False,0,0
2271,117,153,leaf,False,0,0
2272,117,173,non-leaf,False,0,0
2273,117,183,leaf,False,0,0
2274,117,190,leaf,False,0,0
2275,118,0,default,True,8,3
2276,118,1,leaf,False,0,0
2277,118,5,non-leaf,False,2,0
2278,118,9,non-leaf,False,1,0
2279,118,11,leaf,False,0,0
2280,118,25,non-leaf,False,0,0
2281,118,27,leaf,False,0,0
2282,118,48,leaf,False,0,0
2283,118,52,non-leaf,False,1,0
2284,118,56,leaf,False,0,0
2285,118,62,leaf,False,0,0
2286,118,82,leaf,False,0,0
2287,118,90,leaf,False,0,0
2288,118,114,leaf,False,0,0
2289,118,116,leaf,False,0,0
2290,118,191,leaf,False,0,0
2291,118,196,leaf,False,0,0
2292,119,0,default,False,6,2
2293,119,3,non-leaf,False,0,0
2294,119,5,leaf,False,0,0
2295,119,9,non-leaf,False,2,0
2296,119,15,leaf,False,0,0
2297,119,17,non-leaf,False,2,0
2298,119,21,leaf,False,0,0
2299,119,38,leaf,False,0,0
2300,119,49,non-leaf,False,2,0
2301,119,51,leaf,False,0,0
2302,119,52,leaf,False,0,0
2303,119,56,leaf,False,0,0
2304,119,94,leaf,False,0,0
2305,119,103,leaf,False,0,0
2306,119,105,leaf,False,0,0
2307,119,124,leaf,False,0,0
2308,119,126,leaf,False,0,0
2309,119,179,leaf,False,0,0
2310,120,0,default,False,13,4
2311,120,1,leaf,False,0,0
2312,120,3,non-leaf,False,0,0
2313,120,5,non-leaf,False,1,0
2314,120,9,non-leaf,False,1,1
2315,120,11,leaf,False,0,0
2316,120,14,non-leaf,False,1,0
2317,120,15,leaf,False,0,0
2318,120,17,non-leaf,False,4,0
2319,120,18,non-leaf,False,1,0
2320,120,29,leaf,False,0,0
2321,120,33,leaf,False,0,0
2322,120,48,leaf,False,0,0
2323,120,49,leaf,False,0,0
2324,120,53,leaf,False,0,0
2325,120,56,non-leaf,False,0,0
2326,120,73,leaf,False,0,0
2327,120,97,leaf,False,0,0
2328,120,104,leaf,False,0,0
2329,120,126,leaf,False,0,0
2330,120,134,leaf,False,0,0
2331,120,135,leaf,False,0,0
2332,120,139,leaf,False,0,0
2333,120,143,leaf,False,0,0
2334,120,169,leaf,False,0,0
2335,120,173,non-leaf,True,1,1
2336,120,183,leaf,False,0,0
2337,120,190,leaf,False,0,0
2338,120,191,leaf,False,0,0
2339,120,195,leaf,False,0,0
2340,121,0,default,True,9,1
2341,121,1,leaf,False,0,0
2342,121,5,non-leaf,False,2,0
2343,121,8,non-leaf,False,0,0
2344,121,9,non-leaf,False,4,0
2345,121,11,leaf,False,0,0
2346,121,17,leaf,False,0,0
2347,121,33,leaf,False,0,0
2348,121,45,non-leaf,False,0,0
2349,121,52,leaf,False,0,0
2350,121,56,non-leaf,False,0,0
2351,121,75,leaf,False,0,0
2352,121,85,leaf,False,0,0
2353,121,106,leaf,False,0,0
2354,121,122,leaf,False,0,0
2355,121,159,leaf,False,0,0
2356,121,173,leaf,False,0,0
2357,121,199,leaf,False,0,0
2358,122,0,default,True,8,1
2359,122,1,non-leaf,False,2,0
2360,122,6,leaf,False,0,0
2361,122,9,non-leaf,False,2,0
2362,122,22,non-leaf,False,1,0
2363,122,23,leaf,False,0,0
2364,122,42,non-leaf,False,2,0
2365,122,43,leaf,False,0,0
2366,122,52,non-leaf,True,2,1
2367,122,56,non-leaf,False,2,0
2368,122,57,leaf,False,0,0
2369,122,71,leaf,False,0,0
2370,122,74,leaf,False,0,0
2371,122,97,non-leaf,False,0,0
2372,122,173,non-leaf,False,1,0
2373,122,191,non-leaf,True,1,1
2374,123,0,default,True,6,5
2375,123,5,non-leaf,False,2,0
2376,123,8,leaf,False,0,0
2377,123,9,non-leaf,False,2,0
2378,123,15,leaf,False,0,0
2379,123,17,non-leaf,False,2,0
2380,123,18,leaf,False,0,0
2381,123,48,leaf,False,0,0
2382,123,52,leaf,False,0,0
2383,123,56,non-leaf,False,1,0
2384,123,83,leaf,False,0,0
2385,123,103,leaf,False,0,0
2386,123,132,leaf,False,0,0
2387,123,173,leaf,False,0,0
2388,123,192,leaf,False,0,0
2389,124,0,default,False,4,0
2390,124,5,non-leaf,False,1,0
2391,124,48,non-leaf,False,1,0
2392,124,53,leaf,False,0,0
2393,124,64,non-leaf,False,2,0
2394,124,76,leaf,False,0,0
2395,124,90,leaf,False,0,0
2396,124,92,leaf,False,0,0
2397,124,170,leaf,False,0,0
2398,125,0,default,True,10,3
2399,125,1,non-leaf,False,1,0
2400,125,5,non-leaf,False,1,0
2401,125,9,non-leaf,False,2,0
2402,125,17,leaf,False,0,0
2403,125,56,non-leaf,False,1,0
2404,125,64,leaf,False,0,0
2405,125,65,leaf,False,0,0
2406,125,74,leaf,False,0,0
2407,125,90,leaf,False,0,0
2408,125,91,non-leaf,False,1,0
2409,125,100,leaf,False,0,0
2410,125,106,leaf,False,0,0
2411,125,131,leaf,False,0,0
2412,125,143,leaf,False,0,0
2413,125,157,leaf,False,0,0
2414,125,173,non-leaf,False,0,0
2415,125,182,leaf,False,0,0
2416,125,191,non-leaf,True,1,1
2417,125,200,leaf,False,0,0
2418,126,0,default,True,4,1
2419,126,1,leaf,False,0,0
2420,126,9,non-leaf,False,0,0
2421,126,52,non-leaf,False,1,0
2422,126,56,non-leaf,False,1,0
2423,126,128,leaf,False,0,0
2424,126,146,leaf,False,0,0
2425,126,173,non-leaf,False,0,0
2426,126,200,leaf,False,0,0
2427,127,0,default,False,9,4
2428,127,1,leaf,False,0,0
2429,127,3,leaf,False,0,0
2430,127,4,non-leaf,False,1,0
2431,127,5,non-leaf,False,0,0
2432,127,9,non-leaf,False,1,0
2433,127,17,non-leaf,False,2,0
2434,127,44,leaf,False,0,0
2435,127,48,leaf,False,0,0
2436,127,49,non-leaf,False,1,0
2437,127,52,non-leaf,False,1,0
2438,127,53,non-leaf,False,1,0
2439,127,55,leaf,False,0,0
2440,127,56,non-leaf,False,0,0
2441,127,72,leaf,False,0,0
2442,127,77,leaf,False,0,0
2443,127,94,leaf,False,0,0
2444,127,104,leaf,False,0,0
2445,127,149,leaf,False,0,0
2446,127,173,leaf,False,0,0
2447,127,179,leaf,False,0,0
2448,127,191,leaf,False,0,0
2449,127,192,leaf,False,0,0
2450,127,197,leaf,False,0,0
2451,128,0,default,True,12,7
2452,128,1,non-leaf,False,1,0
2453,128,5,non-leaf,False,3,0
2454,128,6,leaf,False,0,0
2455,128,9,non-leaf,False,5,1
2456,128,15,leaf,False,0,0
2457,128,17,non-leaf,False,3,0
2458,128,18,non-leaf,False,1,0
2459,128,25,leaf,False,0,0
2460,128,33,leaf,False,0,0
2461,128,34,leaf,False,0,0
2462,128,42,leaf,False,0,0
2463,128,45,leaf,False,0,0
2464,128,52,non-leaf,False,1,1
2465,128,56,non-leaf,False,3,0
2466,128,59,leaf,False,0,0
2467,128,97,leaf,False,0,0
2468,128,103,leaf,False,0,0
2469,128,115,leaf,False,0,0
2470,128,121,leaf,False,0,0
2471,128,122,non-leaf,False,1,0
2472,128,132,leaf,False,0,0
2473,128,135,leaf,False,0,0
2474,128,143,leaf,False,0,0
2475,128,146,non-leaf,True,1,1
2476,128,148,leaf,False,0,0
2477,128,169,leaf,False,0,0
2478,128,173,non-leaf,False,4,1
2479,128,176,leaf,False,0,0
2480,128,186,leaf,False,0,0
2481,128,190,leaf,False,0,0
2482,128,192,leaf,False,0,0
2483,128,199,leaf,False,0,0
2484,128,200,leaf,False,0,0
2485,129,0,default,True,7,2
2486,129,1,non-leaf,False,2,0
2487,129,5,non-leaf,False,2,0
2488,129,7,non-leaf,False,0,0
2489,129,9,non-leaf,False,1,0
2490,129,11,leaf,False,0,0
2491,129,19,non-leaf,False,0,0
2492,129,27,leaf,False,0,0
2493,129,48,leaf,False,0,0
2494,129,52,non-leaf,True,1,1
2495,129,56,non-leaf,False,2,0
2496,129,81,leaf,False,0,0
2497,129,90,leaf,False,0,0
2498,129,116,leaf,False,0,0
2499,129,173,non-leaf,False,1,0
2500,129,190,leaf,False,0,0
2501,129,191,leaf,False,0,0
2502,130,0,default,True,6,4
2503,130,1,leaf,False,0,0
2504,130,9,leaf,False,0,0
2505,130,17,non-leaf,False,1,0
2506,130,27,leaf,False,0,0
2507,130,48,leaf,False,0,0
2508,130,49,leaf,False,0,0
2509,130,56,leaf,False,0,0
2510,130,103,leaf,False,0,0
2511,130,133,leaf,False,0,0
2512,130,135,leaf,False,0,0
2513,130,173,leaf,False,0,0
2514,131,0,default,False,6,1
2515,131,3,non-leaf,False,0,0
2516,131,17,non-leaf,False,2,0
2517,131,21,leaf,False,0,0
2518,131,49,non-leaf,False,1,0
2519,131,51,leaf,False,0,0
2520,131,56,leaf,False,0,0
2521,131,67,non-leaf,False,1,0
2522,131,72,leaf,False,0,0
2523,131,113,leaf,False,0,0
2524,131,126,leaf,False,0,0
2525,131,135,leaf,False,0,0
2526,131,173,leaf,False,0,0
2527,132,0,default,False,12,5
2528,132,2,leaf,False,0,0
2529,132,3,non-leaf,False,0,0
2530,132,5,non-leaf,False,2,0
2531,132,9,non-leaf,False,3,0
2532,132,11,leaf,False,0,0
2533,132,17,non-leaf,False,2,0
2534,132,21,leaf,False,0,0
2535,132,24,leaf,False,0,0
2536,132,27,non-leaf,False,1,0
2537,132,42,leaf,False,0,0
2538,132,49,leaf,False,0,0
2539,132,52,leaf,False,0,0
2540,132,55,leaf,False,0,0
2541,132,56,leaf,False,0,0
2542,132,67,leaf,False,0,0
2543,132,74,leaf,False,0,0
2544,132,90,leaf,False,0,0
2545,132,97,leaf,False,0,0
2546,132,103,non-leaf,False,1,0
2547,132,116,leaf,False,0,0
2548,132,126,leaf,False,0,0
2549,132,135,leaf,False,0,0
2550,132,156,leaf,False,0,0
2551,132,173,non-leaf,False,0,0
2552,132,175,leaf,False,0,0
2553,132,180,leaf,False,0,0
2554,132,191,non-leaf,True,1,1
2555,132,198,leaf,False,0,0
2556,132,200,leaf,False,0,0
2557,133,0,default,True,8,1
2558,133,1,leaf,False,0,0
2559,133,10,leaf,False,0,0
2560,133,52,leaf,False,0,0
2561,133,56,leaf,False,0,0
2562,133,72,leaf,False,0,0
2563,133,145,leaf,False,0,0
2564,133,173,leaf,False,0,0
2565,133,176,leaf,False,0,0
2566,133,177,leaf,False,0,0
2567,133,199,leaf,False,0,0
2568,134,0,default,False,10,1
2569,134,2,non-leaf,False,0,0
2570,134,4,leaf,False,0,0
2571,134,9,leaf,False,0,0
2572,134,13,leaf,False,0,0
2573,134,17,leaf,False,0,0
2574,134,20,non-leaf,False,1,0
2575,134,21,leaf,False,0,0
2576,134,27,leaf,False,0,0
2577,134,31,leaf,False,0,0
2578,134,42,leaf,False,0,0
2579,134,48,non-leaf,False,0,0
2580,134,49,non-leaf,False,1,0
2581,134,51,leaf,False,0,0
2582,134,53,leaf,False,0,0
2583,134,56,non-leaf,False,0,0
2584,134,59,leaf,False,0,0
2585,134,91,leaf,False,0,0
2586,134,123,leaf,False,0,0
2587,135,0,default,True,5,3
2588,135,1,leaf,False,0,0
2589,135,2,leaf,False,0,0
2590,135,9,leaf,False,0,0
2591,135,13,leaf,False,0,0
2592,135,40,leaf,False,0,0
2593,135,56,non-leaf,False,0,0
2594,135,112,leaf,False,0,0
2595,135,173,leaf,False,0,0
2596,136,0,default,True,11,2
2597,136,2,leaf,False,0,0
2598,136,5,non-leaf,False,1,0
2599,136,9,non-leaf,False,3,0
2600,136,42,leaf,False,0,0
2601,136,52,leaf,False,0,0
2602,136,55,leaf,False,0,0
2603,136,56,leaf,False,0,0
2604,136,74,leaf,False,0,0
2605,136,97,leaf,False,0,0
2606,136,103,non-leaf,False,1,0
2607,136,115,leaf,False,0,0
2608,136,131,leaf,False,0,0
2609,136,143,leaf,False,0,0
2610,136,145,leaf,False,0,0
2611,136,156,leaf,False,0,0
2612,136,173,non-leaf,False,1,0
2613,136,190,leaf,False,0,0
2614,136,191,non-leaf,True,1,1
2615,137,0,default,True,6,2
2616,137,1,non-leaf,False,2,0
2617,137,3,non-leaf,False,0,0
2618,137,5,non-leaf,False,2,0
2619,137,9,non-leaf,False,1,0
2620,137,11,leaf,False,0,0
2621,137,15,leaf,False,0,0
2622,137,17,non-leaf,False,3,0
2623,137,25,leaf,False,0,0
2624,137,27,non-leaf,False,1,0
2625,137,52,leaf,False,0,0
2626,137,56,non-leaf,False,2,0
2627,137,68,leaf,False,0,0
2628,137,90,leaf,False,0,0
2629,137,116,leaf,False,0,0
2630,137,126,leaf,False,0,0
2631,137,135,leaf,False,0,0
2632,137,157,leaf,False,0,0
2633,137,173,leaf,False,0,0
2634,137,180,leaf,False,0,0
2635,137,191,leaf,False,0,0
2636,138,0,default,False,9,3
2637,138,1,leaf,False,0,0
2638,138,4,leaf,False,0,0
2639,138,9,non-leaf,False,2,0
2640,138,17,non-leaf,False,1,0
2641,138,18,leaf,False,0,0
2642,138,21,leaf,False,0,0
2643,138,27,leaf,False,0,0
2644,138,42,leaf,False,0,0
2645,138,45,leaf,False,0,0
2646,138,47,leaf,False,0,0
2647,138,48,leaf,False,0,0
2648,138,49,non-leaf,False,2,0
2649,138,51,leaf,False,0,0
2650,138,52,leaf,False,0,0
2651,138,53,non-leaf,False,1,0
2652,138,56,leaf,False,0,0
2653,138,77,leaf,False,0,0
2654,138,95,leaf,False,0,0
2655,138,106,leaf,False,0,0
2656,138,173,leaf,False,0,0
2657,138,179,leaf,False,0,0
2658,139,0,default,True,13,10
2659,139,1,non-leaf,False,3,0
2660,139,5,non-leaf,False,2,0
2661,139,7,non-leaf,False,0,0
2662,139,9,non-leaf,False,1,0
2663,139,11,leaf,False,0,0
2664,139,17,leaf,False,0,0
2665,139,19,non-leaf,False,0,0
2666,139,20,leaf,False,0,0
2667,139,21,leaf,False,0,0
2668,139,22,non-leaf,False,1,0
2669,139,25,leaf,False,0,0
2670,139,27,leaf,False,0,0
2671,139,34,leaf,False,0,0
2672,139,38,leaf,False,0,0
2673,139,42,non-leaf,False,1,0
2674,139,49,non-leaf,False,1,0
2675,139,51,leaf,False,0,0
2676,139,52,non-leaf,True,1,1
2677,139,56,non-leaf,False,3,0
2678,139,57,leaf,False,0,0
2679,139,58,leaf,False,0,0
2680,139,70,leaf,False,0,0
2681,139,81,leaf,False,0,0
2682,139,90,leaf,False,0,0
2683,139,96,leaf,False,0,0
2684,139,97,non-leaf,False,0,0
2685,139,103,leaf,False,0,0
2686,139,116,leaf,False,0,0
2687,139,146,leaf,False,0,0
2688,139,154,leaf,False,0,0
2689,139,173,non-leaf,False,2,0
2690,139,178,leaf,False,0,0
2691,139,190,leaf,False,0,0
2692,139,199,leaf,False,0,0
2693,140,0,default,False,9,3
2694,140,3,non-leaf,False,1,0
2695,140,4,non-leaf,False,1,0
2696,140,5,non-leaf,False,2,0
2697,140,9,non-leaf,False,2,0
2698,140,17,non-leaf,False,3,0
2699,140,21,leaf,False,0,0
2700,140,22,leaf,False,0,0
2701,140,23,leaf,False,0,0
2702,140,27,non-leaf,False,1,0
2703,140,29,leaf,False,0,0
2704,140,32,leaf,False,0,0
2705,140,52,non-leaf,True,2,1
2706,140,56,leaf,False,0,0
2707,140,67,leaf,False,0,0
2708,140,71,leaf,False,0,0
2709,140,79,leaf,False,0,0
2710,140,90,leaf,False,0,0
2711,140,115,leaf,False,0,0
2712,140,126,leaf,False,0,0
2713,140,135,leaf,False,0,0
2714,140,146,leaf,False,0,0
2715,140,149,leaf,False,0,0
2716,140,154,leaf,False,0,0
2717,140,173,non-leaf,False,1,0
2718,140,180,leaf,False,0,0
2719,141,0,default,False,18,2
2720,141,2,leaf,False,0,0
2721,141,3,leaf,False,0,0
2722,141,5,non-leaf,False,2,0
2723,141,9,non-leaf,False,1,0
2724,141,11,leaf,False,0,0
2725,141,13,leaf,False,0,0
2726,141,14,leaf,False,0,0
2727,141,17,non-leaf,False,1,0
2728,141,21,leaf,False,0,0
2729,141,24,leaf,False,0,0
2730,141,27,leaf,False,0,0
2731,141,29,leaf,False,0,0
2732,141,37,leaf,False,0,0
2733,141,42,leaf,False,0,0
2734,141,44,leaf,False,0,0
2735,141,47,leaf,False,0,0
2736,141,48,leaf,False,0,0
2737,141,49,non-leaf,False,1,0
2738,141,52,non-leaf,False,1,0
2739,141,53,leaf,False,0,0
2740,141,56,non-leaf,False,0,0
2741,141,58,leaf,False,0,0
2742,141,90,leaf,False,0,0
2743,141,97,leaf,False,0,0
2744,141,107,leaf,False,0,0
2745,141,112,leaf,False,0,0
2746,141,116,leaf,False,0,0
2747,141,173,leaf,False,0,0
2748,141,179,leaf,False,0,0
2749,141,191,leaf,False,0,0
2750,141,197,leaf,False,0,0
2751,142,0,default,False,10,2
2752,142,1,leaf,False,0,0
2753,142,2,non-leaf,False,1,0
2754,142,3,leaf,False,0,0
2755,142,5,leaf,False,0,0
2756,142,9,non-leaf,False,0,0
2757,142,17,non-leaf,False,1,0
2758,142,27,non-leaf,False,1,0
2759,142,33,leaf,False,0,0
2760,142,44,leaf,False,0,0
2761,142,48,non-leaf,False,2,0
2762,142,49,non-leaf,False,1,0
2763,142,52,leaf,False,0,0
2764,142,55,leaf,False,0,0
2765,142,56,non-leaf,False,0,0
2766,142,64,non-leaf,False,2,0
2767,142,67,leaf,False,0,0
2768,142,92,leaf,False,0,0
2769,142,107,leaf,False,0,0
2770,142,131,leaf,False,0,0
2771,142,144,leaf,False,0,0
2772,142,153,leaf,False,0,0
2773,142,155,leaf,False,0,0
2774,142,170,leaf,False,0,0
2775,142,177,leaf,False,0,0
2776,142,179,leaf,False,0,0
2777,142,180,leaf,False,0,0
2778,143,0,default,True,13,1
2779,143,5,non-leaf,False,1,0
2780,143,9,non-leaf,False,3,0
2781,143,22,non-leaf,False,1,0
2782,143,30,leaf,False,0,0
2783,143,42,non-leaf,False,2,0
2784,143,52,non-leaf,True,2,1
2785,143,56,non-leaf,False,1,0
2786,143,57,non-leaf,False,1,0
2787,143,74,leaf,False,0,0
2788,143,91,leaf,False,0,0
2789,143,97,non-leaf,True,1,1
2790,143,131,leaf,False,0,0
2791,143,133,leaf,False,0,0
2792,143,146,leaf,False,0,0
2793,143,150,leaf,False,0,0
2794,143,151,leaf,False,0,0
2795,143,173,non-leaf,False,1,0
2796,143,182,leaf,False,0,0
2797,143,191,non-leaf,True,1,1
2798,144,0,default,False,3,0
2799,144,2,leaf,False,0,0
2800,144,13,leaf,False,0,0
2801,144,44,leaf,False,0,0
2802,144,49,leaf,False,0,0
2803,144,53,non-leaf,False,1,0
2804,144,56,non-leaf,False,0,0
2805,144,77,leaf,False,0,0
2806,144,173,leaf,False,0,0
2807,145,0,default,True,6,2
2808,145,9,non-leaf,False,1,0
2809,145,17,leaf,False,0,0
2810,145,25,leaf,False,0,0
2811,145,40,leaf,False,0,0
2812,145,48,leaf,False,0,0
2813,145,56,leaf,False,0,0
2814,145,94,leaf,False,0,0
2815,145,131,leaf,False,0,0
2816,145,173,leaf,False,0,0
2817,146,0,default,True,7,2
2818,146,1,leaf,False,0,0
2819,146,5,non-leaf,False,2,0
2820,146,9,non-leaf,False,3,0
2821,146,16,leaf,False,0,0
2822,146,28,leaf,False,0,0
2823,146,44,leaf,False,0,0
2824,146,45,leaf,False,0,0
2825,146,48,leaf,False,0,0
2826,146,52,non-leaf,True,1,1
2827,146,56,non-leaf,False,1,0
2828,146,132,leaf,False,0,0
2829,146,143,leaf,False,0,0
2830,146,173,leaf,False,0,0
2831,146,199,leaf,False,0,0
2832,147,0,default,True,5,4
2833,147,5,non-leaf,False,2,0
2834,147,9,non-leaf,False,1,0
2835,147,11,leaf,False,0,0
2836,147,17,non-leaf,False,2,0
2837,147,18,leaf,False,0,0
2838,147,27,leaf,False,0,0
2839,147,90,leaf,False,0,0
2840,147,97,leaf,False,0,0
2841,147,116,leaf,False,0,0
2842,147,131,leaf,False,0,0
2843,147,135,leaf,False,0,0
2844,147,173,leaf,False,0,0
2845,147,182,leaf,False,0,0
2846,148,0,default,True,8,3
2847,148,1,non-leaf,False,1,0
2848,148,5,non-leaf,False,2,0
2849,148,6,leaf,False,0,0
2850,148,9,non-leaf,False,2,0
2851,148,11,leaf,False,0,0
2852,148,15,leaf,False,0,0
2853,148,17,non-leaf,False,2,0
2854,148,25,leaf,False,0,0
2855,148,27,leaf,False,0,0
2856,148,42,non-leaf,False,2,0
2857,148,49,leaf,False,0,0
2858,148,52,non-leaf,False,1,1
2859,148,56,non-leaf,False,2,0
2860,148,61,leaf,False,0,0
2861,148,89,leaf,False,0,0
2862,148,90,leaf,False,0,0
2863,148,104,leaf,False,0,0
2864,148,116,leaf,False,0,0
2865,148,173,non-leaf,False,2,0
2866,148,197,leaf,False,0,0
2867,149,0,default,True,14,2
2868,149,1,non-leaf,False,1,0
2869,149,5,non-leaf,False,4,0
2870,149,7,leaf,False,0,0
2871,149,8,non-leaf,False,0,0
2872,149,9,non-leaf,False,7,0
2873,149,10,leaf,False,0,0
2874,149,11,leaf,False,0,0
2875,149,15,leaf,False,0,0
2876,149,17,non-leaf,False,1,0
2877,149,23,leaf,False,0,0
2878,149,36,leaf,False,0,0
2879,149,41,leaf,False,0,0
2880,149,45,non-leaf,False,0,0
2881,149,52,non-leaf,True,1,1
2882,149,56,non-leaf,False,2,0
2883,149,62,leaf,False,0,0
2884,149,85,leaf,False,0,0
2885,149,97,leaf,False,0,0
2886,149,106,leaf,False,0,0
2887,149,125,leaf,False,0,0
2888,149,132,leaf,False,0,0
2889,149,143,leaf,False,0,0
2890,149,145,leaf,False,0,0
2891,149,158,leaf,False,0,0
2892,149,159,leaf,False,0,0
2893,149,173,non-leaf,False,1,0
2894,149,177,leaf,False,0,0
2895,149,192,leaf,False,0,0
2896,149,194,leaf,False,0,0
2897,149,195,leaf,False,0,0
2898,150,0,default,True,13,2
2899,150,1,leaf,False,0,0
2900,150,5,leaf,False,0,0
2901,150,9,non-leaf,False,2,0
2902,150,24,leaf,False,0,0
2903,150,42,non-leaf,False,1,0
2904,150,45,leaf,False,0,0
2905,150,52,leaf,False,0,0
2906,150,56,leaf,False,0,0
2907,150,61,leaf,False,0,0
2908,150,70,leaf,False,0,0
