,eidx,aidx,type,is_flipped,num_supports,num_sufficient
541,68,78,non-leaf,False,0,0
542,68,86,leaf,False,0,0
543,68,88,leaf,False,0,0
544,68,98,non-leaf,True,1,1
545,69,0,default,False,0,0
546,69,72,leaf,False,0,0
547,70,0,default,True,22,6
548,70,1,leaf,False,0,0
549,70,2,non-leaf,False,2,0
550,70,3,non-leaf,False,1,0
551,70,4,non-leaf,False,1,0
552,70,6,non-leaf,False,2,0
553,70,7,non-leaf,True,2,2
554,70,8,non-leaf,True,1,1
555,70,9,non-leaf,False,1,0
556,70,10,leaf,False,0,0
557,70,11,non-leaf,False,0,0
558,70,13,non-leaf,False,1,0
559,70,14,non-leaf,False,1,0
560,70,17,non-leaf,False,0,0
561,70,19,non-leaf,False,2,0
562,70,20,non-leaf,False,1,0
563,70,21,non-leaf,False,1,1
564,70,22,non-leaf,False,0,0
565,70,26,non-leaf,True,1,1
566,70,27,non-leaf,False,0,0
567,70,28,leaf,False,0,0
568,70,31,non-leaf,False,1,1
569,70,32,non-leaf,False,0,0
570,70,35,non-leaf,False,2,0
571,70,37,non-leaf,False,1,1
572,70,39,leaf,False,0,0
573,70,40,non-leaf,False,2,0
574,70,41,leaf,False,0,0
575,70,42,non-leaf,False,0,0
576,70,44,non-leaf,True,1,1
577,70,45,non-leaf,False,0,0
578,70,46,non-leaf,False,0,0
579,70,50,non-leaf,False,1,0
580,70,51,non-leaf,False,1,0
581,70,52,non-leaf,True,2,1
582,70,57,non-leaf,False,1,1
583,70,60,non-leaf,False,2,0
584,70,61,non-leaf,False,1,0
585,70,62,non-leaf,False,1,0
586,70,66,non-leaf,False,1,0
587,70,67,non-leaf,False,1,0
588,70,71,leaf,False,0,0
589,70,72,leaf,False,0,0
590,70,74,non-leaf,True,1,1
591,70,75,leaf,False,0,0
592,70,78,non-leaf,False,0,0
593,70,83,non-leaf,False,2,0
594,70,86,leaf,False,0,0
595,70,87,non-leaf,False,1,0
596,70,88,leaf,False,0,0
597,70,95,non-leaf,False,0,0
598,70,97,non-leaf,False,1,0
599,70,98,non-leaf,False,0,0
600,70,99,non-leaf,False,1,0
601,71,0,default,False,0,0
602,71,72,leaf,False,0,0
603,72,0,default,False,0,0
604,72,10,leaf,False,0,0
605,72,16,leaf,False,0,0
606,72,51,non-leaf,False,1,0
607,72,55,non-leaf,True,1,1
608,72,93,non-leaf,True,2,1
609,73,0,default,False,0,0
610,73,1,leaf,False,0,0
611,73,10,leaf,False,0,0
612,73,19,non-leaf,False,2,0
613,73,72,leaf,False,0,0
614,73,75,leaf,False,0,0
615,73,99,non-leaf,False,1,0
616,74,0,default,False,1,0
617,74,16,leaf,False,0,0
618,74,34,leaf,False,0,0
619,74,72,leaf,False,0,0
620,74,76,leaf,False,0,0
621,74,94,non-leaf,False,2,0
622,74,99,non-leaf,False,1,0
623,75,0,default,False,4,0
624,75,1,leaf,False,0,0
625,75,4,non-leaf,False,1,0
626,75,7,non-leaf,True,2,1
627,75,8,non-leaf,True,1,1
628,75,10,leaf,False,0,0
629,75,11,non-leaf,False,0,0
630,75,17,non-leaf,False,0,0
631,75,20,non-leaf,False,1,0
632,75,21,non-leaf,False,1,1
633,75,22,non-leaf,False,0,0
634,75,35,non-leaf,False,2,0
635,75,41,leaf,False,0,0
636,75,44,non-leaf,True,1,1
637,75,45,non-leaf,False,0,0
638,75,46,non-leaf,False,0,0
639,75,61,non-leaf,False,1,0
640,75,75,leaf,False,0,0
641,75,86,leaf,False,0,0
